3.778680627612205235e-03,4.160191459525976122e-04,3.778680627612205235e-03,1.007188965649212509e-02,4.160191459525976122e-04,7.273727967475558664e-03,2.467488699610404651e-03,2.184046645061787657e-03,6.771720920320165732e-03,2.467488699610404651e-03,4.151295622462121068e-03,3.424089681914386455e-03,1.438878935050219750e-03,4.151295622462121068e-03,4.160191459525976122e-04,4.151295622462121068e-03,3.424089681914386455e-03,3.087423019948941968e-03,4.542039508250824559e-03,1.669814079886644542e-03
6.288580151711854228e-03,3.424089681914386455e-03,1.225309650161878709e-03,0.000000000000000000e+00,7.273727967475558664e-03,1.029046165388120557e-03,2.184046645061787657e-03,1.029046165388120557e-03,1.918180031978537238e-03,6.882206900631783865e-04,6.882206900631783865e-04,2.467488699610404651e-03,3.424089681914386455e-03,4.542039508250824559e-03,4.151295622462121068e-03,3.778680627612205235e-03,1.225309650161878709e-03,1.029046165388120557e-03,3.424089681914386455e-03,2.467488699610404651e-03
2.184046645061787657e-03,4.542039508250824559e-03,1.918180031978537238e-03,1.885246962338437207e-02,4.160191459525976122e-04,3.087423019948941968e-03,8.894386223823496848e-03,6.882206900631783865e-04,3.778680627612205235e-03,4.542039508250824559e-03,2.184046645061787657e-03,4.951022232559155328e-03,4.151295622462121068e-03,1.357380305032955211e-04,6.288580151711854228e-03,1.029046165388120557e-03,3.424089681914386455e-03,8.500332907808455128e-04,2.768585924490989027e-03,2.184046645061787657e-03
4.542039508250824559e-03,1.438878935050219750e-03,8.480646628063230068e-06,4.364739416320720378e-02,1.918180031978537238e-03,2.768585924490989027e-03,1.029046165388120557e-03,9.473324709815005365e-03,1.669814079886644542e-03,4.951022232559155328e-03,1.918180031978537238e-03,3.087423019948941968e-03,3.424089681914386455e-03,4.160191459525976122e-04,1.171061314295320788e-01,1.505900858377975937e-01,1.717682160744078701e-02,3.424089681914386455e-03,2.768585924490989027e-03,1.438878935050219750e-03
3.087423019948941968e-03,4.542039508250824559e-03,1.408525566100797023e-02,1.945947902187760981e-01,8.777285795644487187e-01,2.425922585598639658e-01,2.467488699610404651e-03,4.542039508250824559e-03,3.424089681914386455e-03,5.378358879424528609e-03,3.424089681914386455e-03,1.225309650161878709e-03,1.669814079886644542e-03,8.500332907808455128e-04,5.197123191670118825e-01,9.253407893761083081e-01,3.564230878319099571e-02,5.824169701217665231e-03,4.151295622462121068e-03,2.768585924490989027e-03
6.771720920320165732e-03,7.273727967475558664e-03,1.029046165388120557e-03,1.116570808703965245e-01,1.000000000000000000e+00,9.866347999551690062e-01,1.986443551597269763e-01,1.482623452271098624e-02,6.771720920320165732e-03,2.768585924490989027e-03,8.334911314316332046e-03,3.087423019948941968e-03,2.184046645061787657e-03,0.000000000000000000e+00,5.050178072248261429e-01,9.866347999551690062e-01,4.364739416320720378e-02,5.378358879424528609e-03,5.378358879424528609e-03,6.288580151711854228e-03
3.087423019948941968e-03,7.794742561126093844e-03,1.438878935050219750e-03,2.877270374288522503e-01,9.471575463009682672e-01,1.000000000000000000e+00,9.080930094496588723e-01,1.906060826822043586e-01,1.885246962338437207e-02,2.121353875204992114e-04,6.771720920320165732e-03,2.768585924490989027e-03,6.771720920320165732e-03,0.000000000000000000e+00,4.479414848265405036e-01,9.364199464618200297e-01,5.764958565713722283e-02,5.824169701217665231e-03,4.951022232559155328e-03,6.288580151711854228e-03
5.378358879424528609e-03,4.542039508250824559e-03,2.768585924490989027e-03,3.151476149183962683e-01,9.139251161116722644e-01,1.440396908001582710e-01,8.901107687206210040e-01,9.724853927395630260e-01,1.573565257883632329e-01,9.473324709815005365e-03,1.007188965649212509e-02,8.500332907808455128e-04,7.273727967475558664e-03,1.357380305032955211e-04,4.761123990379783066e-01,9.820056745048413305e-01,8.486065276685669789e-02,8.334911314316332046e-03,4.151295622462121068e-03,3.778680627612205235e-03
7.273727967475558664e-03,7.273727967475558664e-03,1.669814079886644542e-03,2.473415505112422919e-01,9.772892304098690364e-01,6.655995530198109689e-02,7.431961272027005905e-02,9.364199464618200297e-01,9.309227771972075072e-01,1.440396908001582710e-01,4.951022232559155328e-03,2.768585924490989027e-03,8.894386223823496848e-03,7.634012399167211787e-05,5.570317317037346561e-01,9.911767481823660075e-01,2.971568936679103504e-02,6.771720920320165732e-03,5.824169701217665231e-03,3.424089681914386455e-03
1.918180031978537238e-03,3.778680627612205235e-03,1.357380305032955211e-04,1.945947902187760981e-01,1.000000000000000000e+00,9.639829837998568907e-02,9.473324709815005365e-03,6.289345622025299676e-02,9.364199464618200297e-01,1.000000000000000000e+00,1.715566918785010331e-01,1.132857803933505665e-02,1.482623452271098624e-02,0.000000000000000000e+00,6.179150105735851106e-01,9.724853927395630260e-01,3.690708561870858356e-02,7.794742561126093844e-03,4.542039508250824559e-03,1.438878935050219750e-03
4.542039508250824559e-03,9.473324709815005365e-03,4.542039508250824559e-03,2.619857577767810142e-01,1.000000000000000000e+00,1.090020547264995143e-01,6.771720920320165732e-03,6.288580151711854228e-03,1.408439964641869380e-01,7.542393159908988842e-01,9.253407893761083081e-01,2.027552890498334481e-01,5.378358879424528609e-03,3.055536718462444567e-04,6.562368360204622331e-01,9.724853927395630260e-01,4.224259066861226625e-02,8.334911314316332046e-03,3.424089681914386455e-03,6.882206900631783865e-04
6.288580151711854228e-03,4.151295622462121068e-03,2.184046645061787657e-03,2.984936333452945512e-01,9.523970307630762466e-01,6.111184955199910201e-02,8.894386223823496848e-03,1.885246962338437207e-02,8.334911314316332046e-03,6.655995530198109689e-02,9.471575463009682672e-01,9.911767481823660075e-01,1.315676215984543651e-01,6.288580151711854228e-03,4.549099539306156736e-01,9.418317067906204487e-01,4.224259066861226625e-02,7.273727967475558664e-03,3.424089681914386455e-03,1.438878935050219750e-03
7.794742561126093844e-03,8.500332907808455128e-04,0.000000000000000000e+00,3.095291699443273870e-01,9.866347999551690062e-01,5.596801478474339175e-02,5.824169701217665231e-03,4.951022232559155328e-03,8.894386223823496848e-03,1.266586532947791902e-02,8.708627894538396863e-02,8.777285795644487187e-01,9.626155798626029325e-01,1.199013523801127357e-01,4.619288957388801298e-01,9.626155798626029325e-01,4.224259066861226625e-02,6.771720920320165732e-03,4.151295622462121068e-03,4.151295622462121068e-03
