1.826433686607316018e-02,2.302694291798962345e-02,2.302694291798962345e-02,1.916664372192831978e-02,1.916664372192831978e-02,2.511196091999911076e-02,2.619429767312613649e-02,2.302694291798962345e-02,2.730363036119846931e-02,2.104599073702462242e-02,1.570353516510210323e-02,1.489775443488819059e-02,1.738656414609581966e-02,1.826433686607316018e-02,1.489775443488819059e-02,1.190707792062327061e-02,9.277370755380166464e-03,1.054796601542101232e-02,7.534003373919038148e-03,7.534003373919038148e-03
2.202361529590803405e-02,2.619429767312613649e-02,2.844030204060888495e-02,2.619429767312613649e-02,2.730363036119846931e-02,3.326752305837338275e-02,3.719301905563203448e-02,3.585468472447244509e-02,3.079707494739135007e-02,2.511196091999911076e-02,2.009376554882665727e-02,2.009376554882665727e-02,2.104599073702462242e-02,1.916664372192831978e-02,1.335640417503332344e-02,8.674766490980100747e-03,8.674766490980100747e-03,8.674766490980100747e-03,5.505407953907020570e-03,5.050019133246625748e-03
8.674766490980100747e-03,1.262035379663153413e-02,1.826433686607316018e-02,2.104599073702462242e-02,2.511196091999911076e-02,3.201790281244354386e-02,3.719301905563203448e-02,3.856173168706175658e-02,4.743593393411237036e-02,3.996124018379680620e-02,3.326752305837338275e-02,2.960466382556367626e-02,2.960466382556367626e-02,2.405628504272500079e-02,1.570353516510210323e-02,9.901705589076176955e-03,9.277370755380166464e-03,8.093704542693482343e-03,5.505407953907020570e-03,4.200334926880103931e-03
1.190707792062327061e-02,2.104599073702462242e-02,3.326752305837338275e-02,3.996124018379680620e-02,4.434884456058611757e-02,5.065695755940035488e-02,5.231889482029007665e-02,4.902946611778947333e-02,4.743593393411237036e-02,3.585468472447244509e-02,2.511196091999911076e-02,2.104599073702462242e-02,2.104599073702462242e-02,2.104599073702462242e-02,1.653305221797484945e-02,1.335640417503332344e-02,1.190707792062327061e-02,9.277370755380166464e-03,8.674766490980100747e-03,6.995488112366259753e-03
2.202361529590803405e-02,4.139197063225728834e-02,5.401577316074775148e-02,4.587588314208532192e-02,4.139197063225728834e-02,4.587588314208532192e-02,4.285435767814981672e-02,3.201790281244354386e-02,3.326752305837338275e-02,2.302694291798962345e-02,1.335640417503332344e-02,1.121635388278819333e-02,1.570353516510210323e-02,2.202361529590803405e-02,2.730363036119846931e-02,2.844030204060888495e-02,1.570353516510210323e-02,7.534003373919038148e-03,8.674766490980100747e-03,9.901705589076176955e-03
2.104599073702462242e-02,4.587588314208532192e-02,4.902946611778947333e-02,2.405628504272500079e-02,2.104599073702462242e-02,4.285435767814981672e-02,5.231889482029007665e-02,3.719301905563203448e-02,1.262035379663153413e-02,7.534003373919038148e-03,3.431234263911393627e-03,3.805774072543754039e-03,8.093704542693482343e-03,1.653305221797484945e-02,2.405628504272500079e-02,2.730363036119846931e-02,3.719301905563203448e-02,6.995488112366259753e-03,5.050019133246625748e-03,1.054796601542101232e-02
2.202361529590803405e-02,5.751637759393366661e-02,5.751637759393366661e-02,2.511196091999911076e-02,4.139197063225728834e-02,1.761119070184325452e-01,3.442642070298256862e-01,3.317996168734927420e-01,2.528585952762075206e-01,2.234564809214393266e-01,2.052825994701219514e-01,2.142293301245323522e-01,2.528585952762075206e-01,2.849028360903467783e-01,2.905040069228190802e-01,2.849028360903467783e-01,1.239692992621646006e-01,1.570353516510210323e-02,3.431234263911393627e-03,1.054796601542101232e-02
1.262035379663153413e-02,4.743593393411237036e-02,5.231889482029007665e-02,2.619429767312613649e-02,7.729579417211493442e-02,4.838380717227207528e-01,9.325899765903419292e-01,9.760075292610492781e-01,9.325899765903419292e-01,9.147379075780496249e-01,9.086023506167166808e-01,9.207816509295033702e-01,9.325899765903419292e-01,9.207816509295033702e-01,8.699268638126367303e-01,8.210983738905257567e-01,2.849028360903467783e-01,3.326752305837338275e-02,4.200334926880103931e-03,1.190707792062327061e-02
1.489775443488819059e-02,3.996124018379680620e-02,4.434884456058611757e-02,2.104599073702462242e-02,4.139197063225728834e-02,4.838380717227207528e-01,1.000000000000000000e+00,7.222331709052420834e-01,5.936794446291894234e-01,4.249738245225487265e-01,5.936794446291894234e-01,6.903979744270029029e-01,6.178517031451757902e-01,6.340042566473018670e-01,6.340042566473018670e-01,6.662925238442178877e-01,1.923786809207180259e-01,4.743593393411237036e-02,6.995488112366259753e-03,8.093704542693482343e-03
7.534003373919038148e-03,5.065695755940035488e-02,5.401577316074775148e-02,1.489775443488819059e-02,3.856173168706175658e-02,5.696441604035976658e-01,9.440208707702500979e-01,2.905040069228190802e-01,4.587588314208532192e-02,2.009376554882665727e-02,2.730363036119846931e-02,2.619429767312613649e-02,1.916664372192831978e-02,2.405628504272500079e-02,3.201790281244354386e-02,6.304222317252559937e-02,5.932113764387862004e-02,1.826433686607316018e-02,5.981348839344077795e-03,1.190707792062327061e-02
