5.435628657989993728e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.480646628063230068e-06,0.000000000000000000e+00,4.160191459525976122e-04,8.480646628063230068e-06,2.971568936679103504e-02,7.842073742404712111e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.882206900631783865e-04,0.000000000000000000e+00,6.882206900631783865e-04,0.000000000000000000e+00,1.357380305032955211e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.435628657989993728e-04
0.000000000000000000e+00,3.087423019948941968e-03,2.121353875204992114e-04,0.000000000000000000e+00,1.918180031978537238e-03,9.523970307630762466e-01,7.320286002842448791e-01,9.575498026178232980e-01,1.000000000000000000e+00,9.523970307630762466e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.575498026178232980e-01,1.225309650161878709e-03,3.392497045008396954e-05,0.000000000000000000e+00,1.225309650161878709e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.160191459525976122e-04
8.480646628063230068e-06,3.055536718462444567e-04,0.000000000000000000e+00,8.480646628063230068e-06,8.388075079053303185e-01,9.309227771972075072e-01,9.820056745048413305e-01,3.749670348672015097e-01,5.797394180319999091e-01,8.184277353471732797e-01,2.425922585598639658e-01,8.454703265643641608e-01,9.364199464618200297e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.424089681914386455e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.184046645061787657e-03
8.480646628063230068e-06,0.000000000000000000e+00,0.000000000000000000e+00,8.961848053049833451e-01,9.575498026178232980e-01,9.724853927395630260e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.184046645061787657e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.467488699610404651e-03,7.320286002842448791e-01,8.650428321994597658e-01,1.000000000000000000e+00,0.000000000000000000e+00,3.778680627612205235e-03,2.184046645061787657e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.471575463009682672e-01,6.332438931183452802e-01,7.760851166924959132e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.435628657989993728e-04,0.000000000000000000e+00,4.160191459525976122e-04,1.225309650161878709e-03,0.000000000000000000e+00,3.392497045008396954e-05,6.026097167580189984e-01,8.901107687206210040e-01,7.170519274658888609e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.392497045008396954e-05,8.480646628063230068e-06,7.245555217794337199e-01,7.019635203875496110e-01,0.000000000000000000e+00,1.029046165388120557e-03,0.000000000000000000e+00,1.357380305032955211e-04,1.000000000000000000e+00,8.480646628063230068e-06,0.000000000000000000e+00,3.055536718462444567e-04,0.000000000000000000e+00,8.480646628063230068e-06,7.095203950098694090e-01,8.454703265643641608e-01,1.669814079886644542e-03,0.000000000000000000e+00,1.669814079886644542e-03,8.500332907808455128e-04
8.480646628063230068e-06,7.832747106835282747e-01,5.645790193573922977e-01,3.686934117857253446e-01,1.438878935050219750e-03,0.000000000000000000e+00,6.288580151711854228e-03,7.615650488804525109e-01,2.984936333452945512e-01,0.000000000000000000e+00,3.424089681914386455e-03,0.000000000000000000e+00,4.160191459525976122e-04,0.000000000000000000e+00,9.139251161116722644e-01,6.332438931183452802e-01,4.832739050034384753e-01,5.378358879424528609e-03,0.000000000000000000e+00,0.000000000000000000e+00
3.392497045008396954e-05,5.345481859687276627e-01,6.332438931183452802e-01,8.115103632148981117e-01,0.000000000000000000e+00,1.438878935050219750e-03,7.634012399167211787e-05,5.645790193573922977e-01,0.000000000000000000e+00,1.918180031978537238e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.424089681914386455e-03,0.000000000000000000e+00,6.179150105735851106e-01,3.151476149183962683e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.357380305032955211e-04
0.000000000000000000e+00,1.199013523801127357e-01,3.502558088855992624e-01,7.036736420974921968e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.143582408550030266e-01,0.000000000000000000e+00,8.480646628063230068e-06,5.435628657989993728e-04,3.055536718462444567e-04,0.000000000000000000e+00,1.225309650161878709e-03,0.000000000000000000e+00,1.357380305032955211e-04,4.803812967604733503e-02,2.720812593588335937e-01,0.000000000000000000e+00,7.634012399167211787e-05,2.768585924490989027e-03
4.160191459525976122e-04,2.984936333452945512e-01,4.205988165630255016e-01,7.542393159908988842e-01,0.000000000000000000e+00,1.752491840595671313e-01,6.562368360204622331e-01,3.392497045008396954e-05,1.357380305032955211e-04,0.000000000000000000e+00,4.160191459525976122e-04,3.055536718462444567e-04,6.026097167580189984e-01,0.000000000000000000e+00,8.454703265643641608e-01,3.749670348672015097e-01,1.885246962338437207e-02,1.029046165388120557e-03,8.480646628063230068e-06,0.000000000000000000e+00
7.634012399167211787e-05,3.151476149183962683e-01,3.265851363270558250e-01,2.198224564661892533e-01,1.029046165388120557e-03,1.408525566100797023e-02,0.000000000000000000e+00,8.480646628063230068e-06,0.000000000000000000e+00,1.972356644437483347e-02,7.904142590823017844e-01,2.768585924490989027e-03,3.208329998142844808e-01,2.619857577767810142e-01,2.287364744946877027e-01,2.720812593588335937e-01,5.596801478474339175e-02,1.357380305032955211e-04,0.000000000000000000e+00,6.882206900631783865e-04
