7.369434609003453485e-01,7.294328899223306850e-01,7.143162847320221331e-01,6.143429431718895328e-01,7.883876775066873677e-01,8.440013699526317525e-01,7.067155220782961322e-01,7.369434609003453485e-01,6.683939761302738480e-01,6.529673042747516920e-01,6.914423926063190118e-01,7.294328899223306850e-01,7.369434609003453485e-01,7.883876775066873677e-01,7.666072407148470935e-01,6.297893363466268157e-01,7.369434609003453485e-01,7.369434609003453485e-01,8.702181908131799704e-01,8.304728147696253115e-01
7.811769019584879903e-01,7.294328899223306850e-01,7.739159656650325125e-01,6.990899988307098800e-01,6.914423926063190118e-01,7.444187358126006515e-01,7.143162847320221331e-01,7.592531459623749202e-01,8.096960885910355898e-01,7.592531459623749202e-01,7.294328899223306850e-01,6.760916868356386944e-01,6.297893363466268157e-01,7.143162847320221331e-01,8.026495114781183604e-01,7.811769019584879903e-01,7.218896228307462026e-01,8.440013699526317525e-01,9.189520292335913165e-01,7.518561436297601652e-01
2.832129496343570585e-01,2.676190989661388353e-01,3.578616529848993588e-01,3.049602953320630361e-01,2.832129496343570585e-01,5.835565923891952167e-01,5.530443154064694777e-01,2.994209843052427766e-01,2.939499783340534522e-01,3.277985648351937620e-01,4.026791308680299775e-01,4.093297848421225682e-01,3.396236365712869687e-01,3.396236365712869687e-01,3.578616529848993588e-01,3.219871565662915103e-01,5.989252730633696231e-01,9.303091703549599689e-01,9.189520292335913165e-01,4.934257097898817057e-01
3.839287195968225843e-03,3.839287195968225843e-03,5.918098878696172356e-03,2.218924511238492669e-03,2.586204861944458797e-02,5.081125938921662311e-01,5.155154156427488310e-01,8.203450093898030648e-02,3.839287195968225843e-03,2.506923656588536022e-03,3.136849425754564130e-03,2.218924511238492669e-03,6.991657076824812651e-04,2.812869484418513075e-03,1.023613680989370577e-02,1.287377664332998994e-02,1.866006771695734034e-01,7.143162847320221331e-01,6.990899988307098800e-01,1.641054278990837223e-01
8.470224015840707374e-03,1.086485640592215786e-02,5.464995150135308101e-03,1.244825319131408984e-03,2.189464797525569537e-02,4.504420303388663727e-01,2.429839687626313138e-01,2.812869484418513075e-03,1.461809722856930891e-03,2.218924511238492669e-03,9.627573207421906420e-03,2.189464797525569537e-02,2.096218456436897346e-02,1.830305543272425783e-02,1.358497480181460916e-02,5.918098878696172356e-03,6.970253058247767586e-02,6.529673042747516920e-01,7.955459702789313692e-01,2.200135177642988382e-01
5.918098878696172356e-03,1.664301348417434115e-02,6.881206422833658666e-03,5.464995150135308101e-03,2.483401027686251566e-02,2.779468622382051946e-01,1.311271333621861768e-01,2.096218456436897346e-02,2.189464797525569537e-02,7.921107632437113244e-03,5.030683606537026537e-03,6.390124322606867066e-03,7.391485567968382984e-03,1.287377664332998994e-02,2.005293601881366974e-02,1.830305543272425783e-02,1.664301348417434115e-02,4.789093393481538841e-01,8.236097992782389632e-01,3.396236365712869687e-01
1.830305543272425783e-02,2.727489534967713625e-01,5.835565923891952167e-01,7.811769019584879903e-01,7.811769019584879903e-01,7.811769019584879903e-01,1.138314610237027846e-01,2.096218456436897346e-02,1.507091781264735010e-02,8.470224015840707374e-03,1.287377664332998994e-02,2.383028604540787798e-02,2.483401027686251566e-02,2.096218456436897346e-02,1.507091781264735010e-02,7.391485567968382984e-03,1.287377664332998994e-02,4.228081937344739250e-01,9.012840151914675024e-01,5.912335636712729992e-01
1.948789751088178231e-03,3.162435152614405665e-01,6.297893363466268157e-01,6.529673042747516920e-01,5.606383291875443042e-01,4.717194261123354160e-01,2.285059129505870659e-02,1.045426988163962890e-03,1.287377664332998994e-02,7.391485567968382984e-03,1.218348797242693911e-02,2.189464797525569537e-02,2.005293601881366974e-02,1.584608676015969095e-02,1.287377664332998994e-02,7.391485567968382984e-03,4.217945791672925854e-03,2.832129496343570585e-01,8.236097992782389632e-01,6.452437106531218047e-01
8.470224015840707374e-03,3.766889591525194869e-01,7.592531459623749202e-01,7.218896228307462026e-01,7.294328899223306850e-01,3.049602953320630361e-01,3.754712903411543123e-02,1.086485640592215786e-02,5.464995150135308101e-03,5.918098878696172356e-03,6.881206422833658666e-03,2.290046470170961357e-01,5.868922459207896736e-02,4.615040092239743562e-03,1.151391164821682044e-02,1.507091781264735010e-02,6.390124322606867066e-03,1.111181846170375409e-01,7.592531459623749202e-01,9.303091703549599689e-01
7.391485567968382984e-03,3.703486506469120809e-01,7.218896228307462026e-01,7.067155220782961322e-01,7.218896228307462026e-01,2.676190989661388353e-01,3.499802917551136233e-02,1.584608676015969095e-02,7.921107632437113244e-03,1.696442188514537142e-03,1.830305543272425783e-02,4.434519864406150647e-01,9.824089092533888623e-02,5.030683606537026537e-03,7.921107632437113244e-03,2.218924511238492669e-03,0.000000000000000000e+00,3.022326876840952803e-02,4.789093393481538841e-01,8.702181908131799704e-01
